"Step","VeryHighPen-DR3 - rollout/ep_len_mean","VeryHighPen-DR3 - rollout/ep_len_mean__MIN","VeryHighPen-DR3 - rollout/ep_len_mean__MAX","MedPen-HoleNoise - rollout/ep_len_mean","MedPen-HoleNoise - rollout/ep_len_mean__MIN","MedPen-HoleNoise - rollout/ep_len_mean__MAX"
"566","34.599998474121094","34.599998474121094","34.599998474121094","20.989999771118164","20.989999771118164","20.989999771118164"
"567","31.010000228881836","31.010000228881836","31.010000228881836","21.739999771118164","21.739999771118164","21.739999771118164"
"568","29.979999542236328","29.979999542236328","29.979999542236328","20.06999969482422","20.06999969482422","20.06999969482422"
"569","35.650001525878906","35.650001525878906","35.650001525878906","21.06999969482422","21.06999969482422","21.06999969482422"
"570","39.040000915527344","39.040000915527344","39.040000915527344","17.969999313354492","17.969999313354492","17.969999313354492"
"571","30.100000381469727","30.100000381469727","30.100000381469727","19.989999771118164","19.989999771118164","19.989999771118164"
"572","28.920000076293945","28.920000076293945","28.920000076293945","17.579999923706055","17.579999923706055","17.579999923706055"
"573","25.299999237060547","25.299999237060547","25.299999237060547","19.84000015258789","19.84000015258789","19.84000015258789"
"574","34.36000061035156","34.36000061035156","34.36000061035156","20.15999984741211","20.15999984741211","20.15999984741211"
"575","32.790000915527344","32.790000915527344","32.790000915527344","17.979999542236328","17.979999542236328","17.979999542236328"
"576","29.100000381469727","29.100000381469727","29.100000381469727","18.729999542236328","18.729999542236328","18.729999542236328"
"577","30.600000381469727","30.600000381469727","30.600000381469727","21.389999389648438","21.389999389648438","21.389999389648438"
"578","34.720001220703125","34.720001220703125","34.720001220703125","19.969999313354492","19.969999313354492","19.969999313354492"
"579","28.209999084472656","28.209999084472656","28.209999084472656","18.440000534057617","18.440000534057617","18.440000534057617"
"580","31.420000076293945","31.420000076293945","31.420000076293945","19.8799991607666","19.8799991607666","19.8799991607666"
"581","32.52000045776367","32.52000045776367","32.52000045776367","18.579999923706055","18.579999923706055","18.579999923706055"
"582","33.560001373291016","33.560001373291016","33.560001373291016","19.8700008392334","19.8700008392334","19.8700008392334"
"583","28.690000534057617","28.690000534057617","28.690000534057617","21.739999771118164","21.739999771118164","21.739999771118164"
"584","34.849998474121094","34.849998474121094","34.849998474121094","16.670000076293945","16.670000076293945","16.670000076293945"
"585","30.530000686645508","30.530000686645508","30.530000686645508","19.270000457763672","19.270000457763672","19.270000457763672"
"586","37.7599983215332","37.7599983215332","37.7599983215332","18.31999969482422","18.31999969482422","18.31999969482422"
"587","31.06999969482422","31.06999969482422","31.06999969482422","19.579999923706055","19.579999923706055","19.579999923706055"
"588","45.560001373291016","45.560001373291016","45.560001373291016","19.889999389648438","19.889999389648438","19.889999389648438"
"589","28.670000076293945","28.670000076293945","28.670000076293945","20.43000030517578","20.43000030517578","20.43000030517578"
"590","24.40999984741211","24.40999984741211","24.40999984741211","19.110000610351562","19.110000610351562","19.110000610351562"
"591","28.1299991607666","28.1299991607666","28.1299991607666","19.309999465942383","19.309999465942383","19.309999465942383"
"592","24.489999771118164","24.489999771118164","24.489999771118164","20.170000076293945","20.170000076293945","20.170000076293945"
"593","30.309999465942383","30.309999465942383","30.309999465942383","19.610000610351562","19.610000610351562","19.610000610351562"
"594","31.290000915527344","31.290000915527344","31.290000915527344","18.979999542236328","18.979999542236328","18.979999542236328"
"595","27.309999465942383","27.309999465942383","27.309999465942383","20.899999618530273","20.899999618530273","20.899999618530273"
"596","25.06999969482422","25.06999969482422","25.06999969482422","19.239999771118164","19.239999771118164","19.239999771118164"
"597","34.25","34.25","34.25","18.420000076293945","18.420000076293945","18.420000076293945"
"598","32.95000076293945","32.95000076293945","32.95000076293945","17.40999984741211","17.40999984741211","17.40999984741211"
"599","33.56999969482422","33.56999969482422","33.56999969482422","18.649999618530273","18.649999618530273","18.649999618530273"
"600","29.190000534057617","29.190000534057617","29.190000534057617","20.3799991607666","20.3799991607666","20.3799991607666"
"601","29.020000457763672","29.020000457763672","29.020000457763672","17.670000076293945","17.670000076293945","17.670000076293945"
"602","26.889999389648438","26.889999389648438","26.889999389648438","20.110000610351562","20.110000610351562","20.110000610351562"
"603","32.11000061035156","32.11000061035156","32.11000061035156","19.479999542236328","19.479999542236328","19.479999542236328"
"604","35.09000015258789","35.09000015258789","35.09000015258789","19.579999923706055","19.579999923706055","19.579999923706055"
"605","24.75","24.75","24.75","17.649999618530273","17.649999618530273","17.649999618530273"
"606","31.280000686645508","31.280000686645508","31.280000686645508","20.149999618530273","20.149999618530273","20.149999618530273"
"607","25.729999542236328","25.729999542236328","25.729999542236328","18.100000381469727","18.100000381469727","18.100000381469727"
"608","33.02000045776367","33.02000045776367","33.02000045776367","19.75","19.75","19.75"
"609","27.479999542236328","27.479999542236328","27.479999542236328","18.469999313354492","18.469999313354492","18.469999313354492"
"610","32.02000045776367","32.02000045776367","32.02000045776367","20.06999969482422","20.06999969482422","20.06999969482422"
"611","27.950000762939453","27.950000762939453","27.950000762939453","19","19","19"
"612","28.170000076293945","28.170000076293945","28.170000076293945","19.5","19.5","19.5"
"613","31.399999618530273","31.399999618530273","31.399999618530273","19.030000686645508","19.030000686645508","19.030000686645508"
"614","25.149999618530273","25.149999618530273","25.149999618530273","21.610000610351562","21.610000610351562","21.610000610351562"
"615","34","34","34","19.389999389648438","19.389999389648438","19.389999389648438"
"616","22.989999771118164","22.989999771118164","22.989999771118164","20.65999984741211","20.65999984741211","20.65999984741211"
"617","26.469999313354492","26.469999313354492","26.469999313354492","19.030000686645508","19.030000686645508","19.030000686645508"
"618","39.58000183105469","39.58000183105469","39.58000183105469","18.450000762939453","18.450000762939453","18.450000762939453"
"619","23.209999084472656","23.209999084472656","23.209999084472656","19.889999389648438","19.889999389648438","19.889999389648438"
"620","28.479999542236328","28.479999542236328","28.479999542236328","18.34000015258789","18.34000015258789","18.34000015258789"
"621","28.18000030517578","28.18000030517578","28.18000030517578","17.75","17.75","17.75"
"622","29.309999465942383","29.309999465942383","29.309999465942383","18.780000686645508","18.780000686645508","18.780000686645508"
"623","34.09000015258789","34.09000015258789","34.09000015258789","18.469999313354492","18.469999313354492","18.469999313354492"
"624","44.11000061035156","44.11000061035156","44.11000061035156","18.43000030517578","18.43000030517578","18.43000030517578"
"625","36.4900016784668","36.4900016784668","36.4900016784668","18.469999313354492","18.469999313354492","18.469999313354492"
"626","29.25","29.25","29.25","18.969999313354492","18.969999313354492","18.969999313354492"
"627","31.90999984741211","31.90999984741211","31.90999984741211","18.299999237060547","18.299999237060547","18.299999237060547"
"628","25.020000457763672","25.020000457763672","25.020000457763672","18.280000686645508","18.280000686645508","18.280000686645508"
"629","32.119998931884766","32.119998931884766","32.119998931884766","16.969999313354492","16.969999313354492","16.969999313354492"
"630","27.170000076293945","27.170000076293945","27.170000076293945","17.8700008392334","17.8700008392334","17.8700008392334"
"631","24.969999313354492","24.969999313354492","24.969999313354492","18.209999084472656","18.209999084472656","18.209999084472656"
"632","27.81999969482422","27.81999969482422","27.81999969482422","16.43000030517578","16.43000030517578","16.43000030517578"
"633","31.719999313354492","31.719999313354492","31.719999313354492","16.760000228881836","16.760000228881836","16.760000228881836"
"634","32.16999816894531","32.16999816894531","32.16999816894531","17.75","17.75","17.75"
"635","33.45000076293945","33.45000076293945","33.45000076293945","17.510000228881836","17.510000228881836","17.510000228881836"
"636","23.280000686645508","23.280000686645508","23.280000686645508","19.459999084472656","19.459999084472656","19.459999084472656"
"637","34.47999954223633","34.47999954223633","34.47999954223633","19.899999618530273","19.899999618530273","19.899999618530273"
"638","24.329999923706055","24.329999923706055","24.329999923706055","18.59000015258789","18.59000015258789","18.59000015258789"
"639","30.09000015258789","30.09000015258789","30.09000015258789","18.84000015258789","18.84000015258789","18.84000015258789"
"640","28.610000610351562","28.610000610351562","28.610000610351562","19.899999618530273","19.899999618530273","19.899999618530273"
"641","32.15999984741211","32.15999984741211","32.15999984741211","18.579999923706055","18.579999923706055","18.579999923706055"
"642","33.58000183105469","33.58000183105469","33.58000183105469","18.43000030517578","18.43000030517578","18.43000030517578"
"643","24.219999313354492","24.219999313354492","24.219999313354492","19.059999465942383","19.059999465942383","19.059999465942383"
"644","32.66999816894531","32.66999816894531","32.66999816894531","18.420000076293945","18.420000076293945","18.420000076293945"
"645","36.349998474121094","36.349998474121094","36.349998474121094","18.290000915527344","18.290000915527344","18.290000915527344"
"646","28.81999969482422","28.81999969482422","28.81999969482422","20.969999313354492","20.969999313354492","20.969999313354492"
"647","20.049999237060547","20.049999237060547","20.049999237060547","22.239999771118164","22.239999771118164","22.239999771118164"
"648","29.15999984741211","29.15999984741211","29.15999984741211","17.860000610351562","17.860000610351562","17.860000610351562"
"649","30.770000457763672","30.770000457763672","30.770000457763672","18.260000228881836","18.260000228881836","18.260000228881836"
"650","23.84000015258789","23.84000015258789","23.84000015258789","16.81999969482422","16.81999969482422","16.81999969482422"
"651","27.6299991607666","27.6299991607666","27.6299991607666","17.75","17.75","17.75"
"652","25.610000610351562","25.610000610351562","25.610000610351562","16.989999771118164","16.989999771118164","16.989999771118164"
"653","39.189998626708984","39.189998626708984","39.189998626708984","18.889999389648438","18.889999389648438","18.889999389648438"
"654","31.6200008392334","31.6200008392334","31.6200008392334","17.520000457763672","17.520000457763672","17.520000457763672"
"655","31.469999313354492","31.469999313354492","31.469999313354492","18.149999618530273","18.149999618530273","18.149999618530273"
"656","33.470001220703125","33.470001220703125","33.470001220703125","18","18","18"
"657","25.559999465942383","25.559999465942383","25.559999465942383","17.239999771118164","17.239999771118164","17.239999771118164"
"658","27.969999313354492","27.969999313354492","27.969999313354492","16.899999618530273","16.899999618530273","16.899999618530273"
"659","37.65999984741211","37.65999984741211","37.65999984741211","19.760000228881836","19.760000228881836","19.760000228881836"
"660","38.54999923706055","38.54999923706055","38.54999923706055","18.90999984741211","18.90999984741211","18.90999984741211"
"661","30.75","30.75","30.75","15.600000381469727","15.600000381469727","15.600000381469727"
"662","29.219999313354492","29.219999313354492","29.219999313354492","17.059999465942383","17.059999465942383","17.059999465942383"
"663","29.6299991607666","29.6299991607666","29.6299991607666","17.09000015258789","17.09000015258789","17.09000015258789"
"664","32.41999816894531","32.41999816894531","32.41999816894531","17.520000457763672","17.520000457763672","17.520000457763672"
"665","24.969999313354492","24.969999313354492","24.969999313354492","16.850000381469727","16.850000381469727","16.850000381469727"
"666","29","29","29","18.40999984741211","18.40999984741211","18.40999984741211"
"667","33.84000015258789","33.84000015258789","33.84000015258789","17.520000457763672","17.520000457763672","17.520000457763672"
"668","30.649999618530273","30.649999618530273","30.649999618530273","22.09000015258789","22.09000015258789","22.09000015258789"
"669","21.170000076293945","21.170000076293945","21.170000076293945","18.979999542236328","18.979999542236328","18.979999542236328"
"670","31.739999771118164","31.739999771118164","31.739999771118164","17.889999389648438","17.889999389648438","17.889999389648438"
"671","37.029998779296875","37.029998779296875","37.029998779296875","17.809999465942383","17.809999465942383","17.809999465942383"
"672","33.75","33.75","33.75","17.40999984741211","17.40999984741211","17.40999984741211"
"673","29.209999084472656","29.209999084472656","29.209999084472656","18.489999771118164","18.489999771118164","18.489999771118164"
"674","25.940000534057617","25.940000534057617","25.940000534057617","17.079999923706055","17.079999923706055","17.079999923706055"
"675","20.56999969482422","20.56999969482422","20.56999969482422","17.690000534057617","17.690000534057617","17.690000534057617"
"676","31.850000381469727","31.850000381469727","31.850000381469727","16.790000915527344","16.790000915527344","16.790000915527344"
"677","30.639999389648438","30.639999389648438","30.639999389648438","18.190000534057617","18.190000534057617","18.190000534057617"
"678","26.959999084472656","26.959999084472656","26.959999084472656","17.84000015258789","17.84000015258789","17.84000015258789"
"679","31.68000030517578","31.68000030517578","31.68000030517578","18.280000686645508","18.280000686645508","18.280000686645508"
"680","26.920000076293945","26.920000076293945","26.920000076293945","16.290000915527344","16.290000915527344","16.290000915527344"
"681","27.850000381469727","27.850000381469727","27.850000381469727","16.329999923706055","16.329999923706055","16.329999923706055"
"682","42.4900016784668","42.4900016784668","42.4900016784668","18.600000381469727","18.600000381469727","18.600000381469727"
"683","21.579999923706055","21.579999923706055","21.579999923706055","18.670000076293945","18.670000076293945","18.670000076293945"
"684","33.29999923706055","33.29999923706055","33.29999923706055","18.34000015258789","18.34000015258789","18.34000015258789"
"685","30.639999389648438","30.639999389648438","30.639999389648438","19.079999923706055","19.079999923706055","19.079999923706055"
"686","38.130001068115234","38.130001068115234","38.130001068115234","16.959999084472656","16.959999084472656","16.959999084472656"
"687","26.079999923706055","26.079999923706055","26.079999923706055","16.90999984741211","16.90999984741211","16.90999984741211"
"688","23.68000030517578","23.68000030517578","23.68000030517578","18.389999389648438","18.389999389648438","18.389999389648438"
"689","32.84000015258789","32.84000015258789","32.84000015258789","17.65999984741211","17.65999984741211","17.65999984741211"
"690","33.119998931884766","33.119998931884766","33.119998931884766","18.760000228881836","18.760000228881836","18.760000228881836"
"691","33.060001373291016","33.060001373291016","33.060001373291016","14.850000381469727","14.850000381469727","14.850000381469727"
"692","23.309999465942383","23.309999465942383","23.309999465942383","18.1299991607666","18.1299991607666","18.1299991607666"
"693","29.8799991607666","29.8799991607666","29.8799991607666","17.530000686645508","17.530000686645508","17.530000686645508"
"694","30.360000610351562","30.360000610351562","30.360000610351562","18.940000534057617","18.940000534057617","18.940000534057617"
"695","23.90999984741211","23.90999984741211","23.90999984741211","16.670000076293945","16.670000076293945","16.670000076293945"
"696","31.8700008392334","31.8700008392334","31.8700008392334","17.469999313354492","17.469999313354492","17.469999313354492"
"697","41.59000015258789","41.59000015258789","41.59000015258789","18.149999618530273","18.149999618530273","18.149999618530273"
"698","29.93000030517578","29.93000030517578","29.93000030517578","18.760000228881836","18.760000228881836","18.760000228881836"
"699","32.34000015258789","32.34000015258789","32.34000015258789","16.06999969482422","16.06999969482422","16.06999969482422"
"700","27.270000457763672","27.270000457763672","27.270000457763672","16.950000762939453","16.950000762939453","16.950000762939453"
"701","40.900001525878906","40.900001525878906","40.900001525878906","17.469999313354492","17.469999313354492","17.469999313354492"
"702","35.400001525878906","35.400001525878906","35.400001525878906","16.399999618530273","16.399999618530273","16.399999618530273"
"703","36.900001525878906","36.900001525878906","36.900001525878906","15.229999542236328","15.229999542236328","15.229999542236328"
"704","24.559999465942383","24.559999465942383","24.559999465942383","18.559999465942383","18.559999465942383","18.559999465942383"
"705","29.809999465942383","29.809999465942383","29.809999465942383","18.75","18.75","18.75"
"706","29.440000534057617","29.440000534057617","29.440000534057617","17.15999984741211","17.15999984741211","17.15999984741211"
"707","30.239999771118164","30.239999771118164","30.239999771118164","16.709999084472656","16.709999084472656","16.709999084472656"
"708","31.079999923706055","31.079999923706055","31.079999923706055","16.510000228881836","16.510000228881836","16.510000228881836"
"709","27.170000076293945","27.170000076293945","27.170000076293945","18.420000076293945","18.420000076293945","18.420000076293945"
"710","25.3700008392334","25.3700008392334","25.3700008392334","16.209999084472656","16.209999084472656","16.209999084472656"
"711","37.33000183105469","37.33000183105469","37.33000183105469","16.90999984741211","16.90999984741211","16.90999984741211"
"712","28.729999542236328","28.729999542236328","28.729999542236328","16.110000610351562","16.110000610351562","16.110000610351562"
"713","33.869998931884766","33.869998931884766","33.869998931884766","16.559999465942383","16.559999465942383","16.559999465942383"
"714","32.560001373291016","32.560001373291016","32.560001373291016","15.720000267028809","15.720000267028809","15.720000267028809"
"715","28.959999084472656","28.959999084472656","28.959999084472656","19.25","19.25","19.25"
"716","34.619998931884766","34.619998931884766","34.619998931884766","18.139999389648438","18.139999389648438","18.139999389648438"
"717","29.549999237060547","29.549999237060547","29.549999237060547","16.3700008392334","16.3700008392334","16.3700008392334"
"718","33.68000030517578","33.68000030517578","33.68000030517578","14.880000114440918","14.880000114440918","14.880000114440918"
"719","28.8799991607666","28.8799991607666","28.8799991607666","17.6299991607666","17.6299991607666","17.6299991607666"
"720","34.58000183105469","34.58000183105469","34.58000183105469","16.68000030517578","16.68000030517578","16.68000030517578"
"721","25.799999237060547","25.799999237060547","25.799999237060547","17.510000228881836","17.510000228881836","17.510000228881836"
"722","38.06999969482422","38.06999969482422","38.06999969482422","17.6299991607666","17.6299991607666","17.6299991607666"
"723","24.81999969482422","24.81999969482422","24.81999969482422","15.369999885559082","15.369999885559082","15.369999885559082"
"724","35.02000045776367","35.02000045776367","35.02000045776367","18.149999618530273","18.149999618530273","18.149999618530273"
"725","27.469999313354492","27.469999313354492","27.469999313354492","16.209999084472656","16.209999084472656","16.209999084472656"
"726","36.2400016784668","36.2400016784668","36.2400016784668","15.75","15.75","15.75"
"727","34.939998626708984","34.939998626708984","34.939998626708984","16.469999313354492","16.469999313354492","16.469999313354492"
"728","31.670000076293945","31.670000076293945","31.670000076293945","18.15999984741211","18.15999984741211","18.15999984741211"
"729","36.279998779296875","36.279998779296875","36.279998779296875","17.18000030517578","17.18000030517578","17.18000030517578"
"730","33.029998779296875","33.029998779296875","33.029998779296875","15.800000190734863","15.800000190734863","15.800000190734863"
"731","41.16999816894531","41.16999816894531","41.16999816894531","16.719999313354492","16.719999313354492","16.719999313354492"
"732","31.40999984741211","31.40999984741211","31.40999984741211","17.760000228881836","17.760000228881836","17.760000228881836"
"733","33.52000045776367","33.52000045776367","33.52000045776367","17.68000030517578","17.68000030517578","17.68000030517578"
"734","30.959999084472656","30.959999084472656","30.959999084472656","17.760000228881836","17.760000228881836","17.760000228881836"
"735","36.72999954223633","36.72999954223633","36.72999954223633","15.520000457763672","15.520000457763672","15.520000457763672"
"736","31.950000762939453","31.950000762939453","31.950000762939453","16.700000762939453","16.700000762939453","16.700000762939453"
"737","33.86000061035156","33.86000061035156","33.86000061035156","17.520000457763672","17.520000457763672","17.520000457763672"
"738","34.619998931884766","34.619998931884766","34.619998931884766","18.030000686645508","18.030000686645508","18.030000686645508"
"739","30.3700008392334","30.3700008392334","30.3700008392334","17.610000610351562","17.610000610351562","17.610000610351562"
"740","29.270000457763672","29.270000457763672","29.270000457763672","17.399999618530273","17.399999618530273","17.399999618530273"
"741","30.790000915527344","30.790000915527344","30.790000915527344","15.5","15.5","15.5"
"742","27.329999923706055","27.329999923706055","27.329999923706055","14.09000015258789","14.09000015258789","14.09000015258789"
"743","26.440000534057617","26.440000534057617","26.440000534057617","16.520000457763672","16.520000457763672","16.520000457763672"
"744","32.650001525878906","32.650001525878906","32.650001525878906","15.930000305175781","15.930000305175781","15.930000305175781"
"745","29.809999465942383","29.809999465942383","29.809999465942383","17.899999618530273","17.899999618530273","17.899999618530273"
"746","40.16999816894531","40.16999816894531","40.16999816894531","15.289999961853027","15.289999961853027","15.289999961853027"
"747","31.610000610351562","31.610000610351562","31.610000610351562","16.229999542236328","16.229999542236328","16.229999542236328"
"748","28.93000030517578","28.93000030517578","28.93000030517578","17.760000228881836","17.760000228881836","17.760000228881836"
"750","36.70000076293945","36.70000076293945","36.70000076293945","15.640000343322754","15.640000343322754","15.640000343322754"
